Zm00001d009895_T001	603	288.421	2	0.486017
Zm00001d048119_T004	3087	2771.78	35.4344	0.896016
Zm00001d023544_T003	3759	3443.78	12.7803	0.260109
Zm00001d025343_T001	1601	1285.78	131	7.14093
Zm00001d037601_T001	1068	752.776	125	11.6384
Zm00001d051599_T002	2601	2285.78	0	0
Zm00001d033240_T002	2917	2601.78	0	0
Zm00001d038675_T050	4917	4601.78	0	0
Zm00001d029818_T001	3917	3601.78	240.037	4.67101
Zm00001d030020_T006	917	601.904	0	0
Zm00001d030020_T005	2491	2175.78	2.09857	0.0676018
Zm00001d052372_T001	917	601.904	35.6473	4.15096
Zm00001d002564_T001	1601	1285.78	48	2.61652
Zm00001d028907_T025	6329	6013.78	0	0
Zm00001d035601_T001	1457	1141.78	45	2.76236
Zm00001d009359_T003	2028	1712.78	14.707	0.601829
Zm00001d015654_T001	967	651.841	8	0.860195
Zm00001d009908_T014	855	539.904	6.16714	0.800601
Zm00001d016019_T001	870	554.904	18	2.27355
Zm00001d012624_T010	6013	5697.78	0	0
Zm00001d006210_T011	3917	3601.78	0	0
Zm00001d049616_T001	1491	1175.78	308	18.3601
Zm00001d011091_T011	4917	4601.78	79.5048	1.21092
Zm00001d041183_T060	3287	2971.78	15.943	0.376012
Zm00001d022454_T002	1601	1285.78	4	0.218044
Zm00001d044601_T007	2950	2634.78	13.6069	0.361963
Zm00001d044601_T002	2802	2486.78	0	0
Zm00001d044601_T006	2620	2304.78	0	0
Zm00001d044601_T001	3043	2727.78	0	0
Zm00001d044601_T003	2841	2525.78	159.393	4.42306
Zm00001d002678_T025	6011	5695.78	0	0
Zm00001d021785_T026	3917	3601.78	0	0
Zm00001d008376_T004	2006	1690.78	1.74601	0.0723782
Zm00001d008376_T003	1601	1285.78	212.254	11.5702
Zm00001d003655_T004	6334	6018.78	0	0
Zm00001d016452_T018	6010	5694.78	0	0
Zm00001d029375_T005	5601	5285.78	0	0
Zm00001d005105_T007	2887	2571.78	86.6024	2.36018
Zm00001d002989_T001	1917	1601.78	17	0.743868
Zm00001d017422_T001	917	601.904	18	2.09601
Zm00001d011601_T052	3572	3256.78	0	0
Zm00001d011601_T026	3573	3257.78	2.71378	0.0583851
Zm00001d011601_T010	1631	1315.78	3.25971	0.173639
Zm00001d011601_T001	5757	5441.78	22.6104	0.291217
Zm00001d011601_T057	2499	2183.78	3.25142	0.104355
Zm00001d011601_T018	3627	3311.78	0	0
Zm00001d011601_T023	5058	4742.78	0	0
Zm00001d011601_T002	3845	3529.78	4.06985	0.0808127
Zm00001d011601_T035	4782	4466.78	0	0
Zm00001d011601_T024	3680	3364.78	0	0
Zm00001d011601_T050	3638	3322.78	0	0
Zm00001d011601_T019	3527	3211.78	0	0
Zm00001d011601_T049	4440	4124.78	0	0
Zm00001d011601_T017	1331	1015.78	19.5751	1.35069
Zm00001d011601_T044	4802	4486.78	0	0
Zm00001d011601_T011	3412	3096.78	0	0
Zm00001d011601_T016	5816	5500.78	0	0
Zm00001d011601_T022	2795	2479.78	0	0
Zm00001d011601_T037	1575	1259.78	0	0
Zm00001d011601_T034	4884	4568.78	0	0
Zm00001d011601_T036	3891	3575.78	0	0
Zm00001d011601_T014	4703	4387.78	0	0
Zm00001d011601_T048	4010	3694.78	0	0
Zm00001d011601_T013	4517	4201.78	0	0
Zm00001d011601_T021	3457	3141.78	0	0
Zm00001d011601_T008	5029	4713.78	36.9545	0.549474
Zm00001d011601_T056	3559	3243.78	3.46175	0.0747985
Zm00001d011601_T009	5034	4718.78	11.0471	0.164084
Zm00001d011601_T032	3241	2925.78	0.640883	0.0153527
Zm00001d011601_T025	3821	3505.78	4.28066	0.0855805
Zm00001d011601_T054	3146	2830.78	0	0
Zm00001d011601_T003	3491	3175.78	8.67664e-05	1.91492e-06
Zm00001d011601_T015	5087	4771.78	0	0
Zm00001d011601_T012	3473	3157.78	0	0
Zm00001d011601_T043	4798	4482.78	0	0
Zm00001d011601_T020	3669	3353.78	0	0
Zm00001d011601_T051	3674	3358.78	0	0
Zm00001d011601_T004	4199	3883.78	0.161492	0.00291438
Zm00001d011601_T027	3617	3301.78	0	0
Zm00001d011601_T031	2877	2561.78	14.5563	0.398251
Zm00001d011601_T007	3601	3285.78	7.13484	0.152193
Zm00001d011601_T006	1796	1480.78	4.93747	0.233703
Zm00001d011601_T005	1643	1327.78	22.3447	1.1795
Zm00001d026402_T016	3077	2761.78	4.08229	0.103601
Zm00001d028818_T035	6011	5695.78	6.68188e-05	8.22233e-07
Zm00001d003266_T003	2607	2291.78	60.823	1.86013
Zm00001d033790_T003	2091	1775.78	92.7332	3.66012
Zm00001d025021_T007	2206	1890.78	3.93601	0.145903
Zm00001d020602_T024	6017	5701.78	0	0
Zm00001d005308_T003	2528	2212.78	18.267	0.578601
Zm00001d011252_T002	1654	1338.78	11.7601	0.615674
Zm00001d007897_T004	3917	3601.78	91.8631	1.78761
Zm00001d021541_T005	7582	7266.78	0.000102912	9.92601e-07
Zm00001d047453_T004	3726	3410.78	2.44584e-07	5.02601e-09
Zm00001d017918_T001	2528	2212.78	19	0.601817
Zm00001d047799_T002	2007	1691.78	69.0359	2.8601
Zm00001d001984_T002	1667	1351.78	238.385	12.3601
Zm00001d005966_T001	1917	1601.78	1172.86	51.3208
Zm00001d007698_T007	4494	4178.78	5.22291	0.0876016
Zm00001d006552_T006	2044	1728.78	0.00138172	5.60182e-05
Zm00001d009940_T011	6019	5703.78	0	0
Zm00001d048245_T002	1601	1285.78	0	0
Zm00001d024637_T001	4044	3728.78	32	0.601495
Zm00001d052601_T001	777	462.005	0	0
Zm00001d018601_T001	1799	1483.78	285	13.4625
Zm00001d031851_T011	2650	2334.78	9.11411	0.273601
Zm00001d007789_T001	2601	2285.78	2443	74.9098
Zm00001d048835_T020	4917	4601.78	0	0
Zm00001d006112_T003	917	601.904	0	0
Zm00001d023523_T010	917	601.904	0	0
Zm00001d034822_T001	381	77.7035	3	2.70601
Zm00001d044566_T023	5917	5601.78	0	0
Zm00001d019108_T033	6010	5694.78	0	0
Zm00001d031163_T002	1601	1285.78	0	0
Zm00001d029004_T014	6019	5703.78	0	0
Zm00001d029004_T010	6018	5702.78	0	0
Zm00001d017987_T002	2572	2256.78	566.73	17.601
Zm00001d052070_T044	5176	4860.78	12.2066	0.17601
Zm00001d022143_T005	4991	4675.78	15.078	0.226016
Zm00001d012257_T002	4898	4582.78	17.0089	0.260134
Zm00001d034553_T001	3917	3601.78	257.758	5.01585
Zm00001d016013_T001	1398	1082.78	26	1.683
Zm00001d025201_T005	4601	4285.78	1.15836	0.0189436
Zm00001d031632_T024	6013	5697.78	0	0
Zm00001d030951_T002	1392	1076.78	24.605	1.60157
Zm00001d043540_T016	4504	4188.78	0.00140601	2.35261e-05
Zm00001d025749_T001	2013	1697.78	46.7601	1.93039
Zm00001d027809_T001	3601	3285.78	34.036	0.72602
Zm00001d002500_T001	261	89.0622	138	108.601
Zm00001d044731_T001	846	530.957	3	0.396014
Zm00001d038867_T002	1059	743.776	5.60157	0.527857
Zm00001d049076_T015	5913	5597.78	13.8601	0.17354
Zm00001d052840_T009	6017	5701.78	47.9443	0.589353
Zm00001d013606_T017	1827	1511.78	4.54255	0.210601
Zm00001d005924_T001	1396	1080.78	10.179	0.660114
Zm00001d047805_T011	5917	5601.78	0	0
Zm00001d021624_T027	6330	6014.78	0	0
Zm00001d005539_T005	2041	1725.78	176.939	7.18601
Zm00001d016017_T002	1138	822.776	0	0
Zm00001d016017_T001	913	597.904	0	0
Zm00001d020603_T011	3763	3447.78	2.88269	0.0586013
Zm00001d038853_T002	851	535.904	2.60149	0.340239
Zm00001d028748_T025	6326	6010.78	0	0
Zm00001d028748_T007	6327	6011.78	0	0
Zm00001d053196_T001	2188	1872.78	951.278	35.6016
Zm00001d048470_T001	1601	1285.78	616.333	33.5968
Zm00001d046601_T009	2638	2322.78	0	0
Zm00001d046601_T012	3549	3233.78	2.54915	0.0552502
Zm00001d046601_T008	3107	2791.78	0	0
Zm00001d046601_T005	2662	2346.78	0	0
Zm00001d046601_T004	2652	2336.78	0	0
Zm00001d046601_T010	2595	2279.78	73.4565	2.25832
Zm00001d046601_T006	2563	2247.78	0	0
Zm00001d046601_T002	2130	1814.78	0	0
Zm00001d046601_T001	2675	2359.78	58.9944	1.75222
Zm00001d046601_T007	2518	2202.78	0	0
Zm00001d012601_T001	896	580.904	62.4004	7.5289
Zm00001d012601_T002	1075	759.776	119.6	11.033
Zm00001d046015_T001	639	324.269	0	0
Zm00001d003648_T007	4601	4285.78	6.10045	0.0997656
Zm00001d003648_T032	2842	2526.78	2.16773	0.0601293
Zm00001d023520_T009	2917	2601.78	88.2941	2.37854
Zm00001d023796_T030	6018	5702.78	0	0
Zm00001d039421_T056	6018	5702.78	0	0
Zm00001d039421_T052	6332	6016.78	0	0
Zm00001d011069_T002	5540	5224.78	8.36016	0.112149
Zm00001d045823_T001	917	601.904	5.89447	0.686383
Zm00001d032379_T004	1487	1171.78	227.399	13.6017
Zm00001d007645_T009	733	418.051	10.6015	1.7774
Zm00001d024158_T007	917	601.904	34.2731	3.99094
Zm00001d006011_T001	3192	2876.78	130	3.16728
Zm00001d050526_T042	6012	5696.78	27.1417	0.333931
Zm00001d026016_T002	876	560.904	4.86962	0.608493
Zm00001d026016_T001	723	408.051	0	0
Zm00001d026016_T003	956	640.841	4.13038	0.45174
Zm00001d024635_T006	1917	1601.78	6.11556	0.267598
Zm00001d002469_T001	601	286.421	0	0
Zm00001d039602_T001	4917	4601.78	0	0
Zm00001d020004_T005	1601	1285.78	556.954	30.3601
Zm00001d035288_T001	526	212.101	1.06012	0.350317
Zm00001d018136_T001	603	288.421	2	0.486017
Zm00001d036748_T004	1138	822.776	601.035	51.1996
Zm00001d031927_T015	2226	1910.78	17.6011	0.645624
Zm00001d044985_T003	2621	2305.78	21.716	0.660104
Zm00001d044985_T002	3725	3409.78	77.9168	1.6016
Zm00001d003939_T013	6082	5766.78	4.94945	0.0601551
Zm00001d045310_T001	1529	1213.78	601.091	34.7097
Zm00001d032689_T010	6329	6013.78	0	0
Zm00001d034601_T001	1717	1401.78	1444	72.2
Zm00001d021434_T001	1917	1601.78	0	0
Zm00001d026019_T001	1620	1304.78	40	2.14868
Zm00001d025769_T006	6039	5723.78	2.60113	0.0318513
Zm00001d016601_T005	1662	1346.78	0	0
Zm00001d016601_T004	2166	1850.78	20	0.757399
Zm00001d016601_T007	2146	1830.78	0	0
Zm00001d016601_T002	1515	1199.78	0	0
Zm00001d016601_T001	2500	2184.78	0	0
Zm00001d016601_T006	2515	2199.78	0	0
Zm00001d016601_T003	2124	1808.78	0	0
Zm00001d002326_T011	2184	1868.78	42.7044	1.60164
Zm00001d016922_T006	1908	1592.78	13.6738	0.601702
Zm00001d005090_T064	5601	5285.78	0	0
Zm00001d011096_T020	3601	3285.78	0	0
Zm00001d043301_T001	2601	2285.78	0	0
Zm00001d038375_T008	1601	1285.78	0	0
Zm00001d044071_T001	923	607.904	1.00621	0.116012
Zm00001d046020_T002	2481	2165.78	15.2601	0.493848
Zm00001d053989_T010	6012	5696.78	0	0
Zm00001d019086_T003	2046	1730.78	448.447	18.1601
Zm00001d032659_T005	2848	2532.78	6.6016	0.182684
Zm00001d025454_T001	917	601.904	0	0
Zm00001d048016_T001	1917	1601.78	86	3.7631
Zm00001d042519_T002	1814	1498.78	20.5312	0.960123
Zm00001d010858_T013	5312	4996.78	8.86013	0.124279
Zm00001d021000_T019	6332	6016.78	75.9644	0.884902
Zm00001d021000_T044	6327	6011.78	0.00102957	1.20034e-05
Zm00001d033657_T001	4670	4354.78	27.0905	0.436013
Zm00001d044107_T001	795	480.005	1	0.146017
Zm00001d011699_T003	1775	1459.78	8.66014	0.415803
Zm00001d053149_T002	2601	2285.78	0	0
Zm00001d014786_T003	1601	1285.78	0	0
Zm00001d013892_T008	1601	1285.78	0	0
Zm00001d002323_T010	2817	2501.78	2.1463	0.0601299
Zm00001d012643_T017	3601	3285.78	0	0
Zm00001d039664_T007	601	286.421	37.5713	9.19389
Zm00001d020515_T002	2280	1964.78	44.8869	1.60124
Zm00001d049125_T022	3601	3285.78	0	0
Zm00001d042028_T025	6329	6013.78	0	0
Zm00001d047989_T002	6011	5695.78	69.7619	0.858448
Zm00001d034738_T001	1917	1601.78	171	7.48243
Zm00001d017604_T001	1812	1496.78	121	5.66601
Zm00001d027340_T005	6018	5702.78	9.69888	0.119202
Zm00001d028401_T006	1601	1285.78	12.3122	0.671148
Zm00001d049601_T001	1533	1217.78	1	0.0575548
Zm00001d026015_T001	312	53.4568	1378.14	1806.91
Zm00001d004125_T121	6014	5698.78	0	0
Zm00001d004125_T125	6015	5699.78	0	0
Zm00001d043366_T001	854	538.904	2	0.260116
Zm00001d021202_T029	603	288.421	2	0.486017
Zm00001d048566_T001	1686	1370.78	230	11.7601
Zm00001d051556_T001	1917	1601.78	35	1.53149
Zm00001d030846_T001	2436	2120.78	6.08601	0.201135
Zm00001d022343_T025	3917	3601.78	10.6047	0.206362
Zm00001d023640_T048	1394	1078.78	9.60155	0.623819
Zm00001d003728_T009	5917	5601.78	0	0
Zm00001d003728_T057	6018	5702.78	0	0
Zm00001d014601_T001	1341	1025.78	0	0
Zm00001d026590_T024	3156	2840.78	47.6016	1.17445
Zm00001d027259_T013	5917	5601.78	0	0
Zm00001d047897_T001	3003	2687.78	25.3169	0.660185
Zm00001d010556_T015	6019	5703.78	0	0
Zm00001d035312_T003	760	445.051	35.5705	5.60181
Zm00001d032156_T011	2881	2565.78	7.2703	0.198601
Zm00001d011130_T001	1194	878.776	601.066	47.9394
Zm00001d025601_T001	516	202.204	0	0
Zm00001d052308_T072	2917	2601.78	0.000232992	6.27654e-06
Zm00001d047601_T018	2794	2478.78	0	0
Zm00001d047601_T013	2594	2278.78	0.000234456	7.21121e-06
Zm00001d047601_T004	3538	3222.78	0	0
Zm00001d047601_T002	3484	3168.78	22.9833	0.508359
Zm00001d047601_T016	2567	2251.78	184.518	5.74331
Zm00001d047601_T003	2885	2569.78	0	0
Zm00001d047601_T019	2218	1902.78	0	0
Zm00001d047601_T007	2803	2487.78	23.7357	0.668714
Zm00001d047601_T015	1409	1093.78	0	0
Zm00001d047601_T010	3205	2889.78	10.5919	0.256897
Zm00001d047601_T008	2843	2527.78	8.47277	0.234928
Zm00001d047601_T017	2092	1776.78	0	0
Zm00001d047601_T011	2573	2257.78	0.0111568	0.000346343
Zm00001d047601_T014	1595	1279.78	0	0
Zm00001d047601_T012	2638	2322.78	0	0
Zm00001d047601_T006	2977	2661.78	0	0
Zm00001d046235_T001	293	60.6017	0	0
Zm00001d021861_T008	4917	4601.78	0	0
Zm00001d053251_T017	6331	6015.78	0	0
Zm00001d038773_T005	5561	5245.78	17.7832	0.237601
Zm00001d021570_T002	2277	1961.78	32.6601	1.16685
Zm00001d018481_T038	6012	5696.78	1.17365e-08	1.44397e-10
Zm00001d005373_T011	2688	2372.78	8.60106	0.254065
Zm00001d007938_T005	3483	3167.78	1.96015	0.0433693
Zm00001d013501_T001	864	548.904	19.2664	2.4601
Zm00001d050329_T002	3601	3285.78	0	0
Zm00001d050089_T006	5917	5601.78	0	0
Zm00001d011288_T006	2601	2285.78	66.8439	2.04964
Zm00001d014142_T001	601	286.421	0	0
Zm00001d032601_T002	2229	1913.78	3	0.10987
Zm00001d032601_T001	2151	1835.78	0	0
Zm00001d043428_T008	6335	6019.78	0	0
Zm00001d037104_T004	1697	1381.78	3.60116	0.182664
Zm00001d003287_T001	899	583.904	3	0.360105
Zm00001d005884_T002	1601	1285.78	8.09061	0.441026
Zm00001d009132_T001	975	659.776	241	25.6017
Zm00001d038506_T001	1610	1294.78	3.82601	0.207109
Zm00001d027601_T001	1608	1292.78	0	0
Zm00001d030163_T001	2188	1872.78	1601.25	59.9269
Zm00001d043982_T026	3567	3251.78	14.2248	0.306601
Zm00001d017179_T001	1480	1164.78	1	0.0601736
Zm00001d026122_T001	2445	2129.78	16.601	0.546321
Zm00001d043805_T009	6018	5702.78	0	0
Zm00001d038805_T017	3251	2935.78	8.77946	0.209601
Zm00001d021524_T003	2404	2088.78	601.185	20.1727
Zm00001d014112_T005	2170	1854.78	359.927	13.601
Zm00001d016016_T001	363	68.2603	56	57.5001
Zm00001d034964_T052	3917	3601.78	4.02982	0.0784184
Zm00001d048655_T010	2010	1694.78	4.64601	0.192139
Zm00001d013247_T002	3601	3285.78	10.8031	0.230441
Zm00001d048095_T016	6330	6014.78	0	0
Zm00001d026119_T001	813	497.957	4.63601	0.652531
Zm00001d044188_T010	3601	3285.78	0	0
Zm00001d026246_T004	2731	2415.78	6.60106	0.191516
Zm00001d026018_T001	2183	1867.78	1023.37	38.4024
Zm00001d026018_T003	2809	2493.78	226.846	6.37563
Zm00001d026018_T004	2549	2233.78	39.5413	1.24068
Zm00001d026018_T002	1916	1600.78	0	0
Zm00001d026018_T005	2270	1954.78	275.008	9.86045
Zm00001d034940_T018	4601	4285.78	0	0
Zm00001d023824_T005	888	572.904	97.0601	11.8743
Zm00001d005100_T107	3601	3285.78	0	0
Zm00001d006013_T001	417	105.744	4	2.65127
Zm00001d028400_T001	1601	1285.78	0	0
Zm00001d032046_T001	1601	1285.78	66.5504	3.62772
Zm00001d045635_T051	6014	5698.78	0	0
Zm00001d003601_T002	3052	2736.78	0	0
Zm00001d003601_T009	1710	1394.78	4.37702	0.219949
Zm00001d003601_T004	2522	2206.78	7.26138	0.230627
Zm00001d003601_T001	3171	2855.78	560.301	13.7514
Zm00001d003601_T007	3198	2882.78	36.1013	0.877729
Zm00001d003601_T003	3050	2734.78	0	0
Zm00001d003601_T006	3724	3408.78	28.9595	0.595444
Zm00001d003601_T005	1805	1489.78	0	0
Zm00001d039051_T006	2079	1763.78	6.54697	0.260163
Zm00001d011483_T048	1917	1601.78	2.17272	0.0950715
Zm00001d014681_T001	795	480.005	1	0.146017
Zm00001d036777_T003	1356	1040.78	35.2601	2.37451
Zm00001d046569_T004	1457	1141.78	3.16018e-07	1.9399e-08
Zm00001d000137_T001	2819	2503.78	22.6601	0.63433
Zm00001d034263_T006	3601	3285.78	4	0.0853239
Zm00001d021770_T064	4917	4601.78	0	0
Zm00001d021770_T089	3568	3252.78	3.86012	0.0831755
Zm00001d021770_T070	4917	4601.78	0	0
Zm00001d026021_T001	603	288.421	2	0.486017
Zm00001d002239_T014	6016	5700.78	0	0
Zm00001d002239_T159	6332	6016.78	0	0
Zm00001d002239_T163	6018	5702.78	0	0
Zm00001d029646_T115	3917	3601.78	0	0
Zm00001d022184_T020	4601	4285.78	6.61425e-08	1.08168e-09
Zm00001d007904_T026	3917	3601.78	0	0
Zm00001d011395_T005	1051	735.776	3.73733	0.356011
Zm00001d054104_T006	6329	6013.78	6.95067	0.0810081
Zm00001d054104_T001	2873	2557.78	71.5339	1.96019
Zm00001d020540_T002	1781	1465.78	35.8872	1.71601
Zm00001d044667_T002	2961	2645.78	45.9029	1.21601
Zm00001d026511_T041	5601	5285.78	0	0
Zm00001d043601_T001	2312	1996.78	9.94357	0.349029
Zm00001d043601_T003	2359	2043.78	24.8992	0.853889
Zm00001d043601_T002	2256	1940.78	2835.16	102.388
Zm00001d008211_T001	766	451.051	25.3942	3.94601
Zm00001d006601_T001	1364	1048.78	69	4.61121
Zm00001d052537_T001	917	601.904	0	0
Zm00001d033766_T004	3938	3622.78	23.7853	0.460167
Zm00001d045735_T002	2434	2118.78	83.4401	2.76019
Zm00001d002735_T006	1368	1052.78	9.91602	0.660161
